id,wod,category
741,"brian shannon
crazy eights
amrap in 8 minutes
8 overhead squats (45/35 lb)
8 ball slams (40/30 lb)
8 wall ball shots (20/14 lb, 10/9 ft)
8 russian kettlebell swings (2/1.5 pood)",amrap
742,"luke downing
triple double
for time
120 air squats
80 kettlebell swings (24/16 kg)
40 push-ups

60 air squats
40 kettlebell swings (24/16 kg)
20 push-ups

30 air squats
20 kettlebell swings (24/16 kg)
10 push-ups

15 air squats
10 kettlebell swings (24/16 kg)
5 push-ups",for_time
743,"heather black
(home)work #34
12 minute emom

6 v-ups
6 push ups
12 glute bridges",emom
744,"pete marjamaa
partner 5
for time:
100x calorie bike
100x db ground to overheads (70/40)
100x hand release pushups
100x ring muscle ups
100x thrusters (95/65)
100x chest to bar
100x calorie bike

60 minute time cap

athletes alternate working a minute and resting a minute",for_time
745,"hyrox workout of the week
crosby
5 rounds for time
1,000 meter run
30 wall ball shots (20/14 lb)

time cap: 40 minutes",for_time
746,"beyond strength and endurance
cardio abs one
alternating every 3 minutes for 18 minutes (2 sets of each):

20/14 x calorie bike + 40 x hollow flutter kicks (video in notes)

20/16 x calorie row + 40 x scissors (video in notes)

200m run + 20 x lying straight leg raises (video in notes)",emom
747,"coach creation wod
mario il bagnino
in 6 minutes running clock perform
400/350 meters row for time
then in the remaining time
amrap/for load of:
1 barbell complex:
deadlift
hang power clean
jerk
10 burpees over the bar",other
748,"coach ivan

coach ivan 28/02/24
warm up
tabata 8'
row
double under

skill development: diamond push up
3 round

3 push up
3 lateral push up
3 kipping ring dips
3 diamond push up

5' skill review: back squats

1 ripetizione power clean, push press, ricevi sulla schiena con le ginocchia piegate
3 rep low stop 3""
3 back squat
loading every round

for time:
15-12-9 reps of:
back squats (100/70 kg)
30-24-18 reps of:
diamond push up",other
749,"crossfit ""girl"" benchmark wod


maggie
5 rounds for time
20 handstand push-ups
40 pull-ups
60 pistols (alternating legs)",for_time
750,"brand x crossfit benchmark wod


painstorm xix
amrap in 40 minutes
5 deadlifts (70/50 lb)
5 hang power cleans (70/50 lb)
5 front squats (70/50 lb)
5 push presses (70/50 lb)
5 back squats (70/50 lb)",amrap
751,"crossfit maksimir tribute wod

dave castro
for time
21 thrusters (42.5/30 kg)
21 bar over burpees
400 meter run

15 thrusters (42.5/30 kg)
15 bar over burpees
400 meter run

9 thrusters (42.5/30 kg)
9 bar over burpees
400 meter run",for_time
752,"cover six gym hero wod

kevin tonn
10 rounds for time
100 meter run
15 shoulder-to-overheads (95/65 lb)
13 push-ups
35 sit-ups
11 thrusters (95/65 lb)
9 burpees",for_time
753,"chris spealler
icon 6
emom for 20 minutes
100 foot sled push (90/50 lb)
max rep burpees with remaining time in each minute.",emom
754,"2017 & 2018 crossfit games (championships) wod #7


fibonacci
5-8-13 reps for time
parallette handstand push-ups (14/8 in)
kettlebell deadlifts (2 x 203/124 lb)

then,
89 feet kettlebell overhead lunges (2 x 53/35 lb)",for_time
755,"d-day partner memorial wod

d-day partner wod
for time (with a partner)
phase 1: ""overlord""
1944 meter row

phase 2: ""airborne drop""
60 pull-ups
300 meter run

phase 3: ""omaha beach""
6 50 meter alternating sled drags
300 meter run

phase 4: ""utah beach""
60 weighted push-ups
300 meter run

phase 5: ""gold beach""
60 kettlebell swings
300 meter run

phase 6: ""sword beach""
60 thrusters (45/35 lb)
300 meter run

phase 7: ""juno beach""
60 man-on-fire burpees
300 meter run",for_time
756,"crossfit hero wod


brenton
5 rounds for time
100 foot bear crawl
100 foot standing broad-jumps

perform 3 burpees after every 5 broad-jumps

wear a weight vest (20/14 lb)",for_time
757,"hero wod

adam
5 rounds for time
7 chest-to-bar pull-ups
14 kettlebell swings (32/24 kg)
21 wall ball shots (9/6 kg)",for_time
758,"crossfit chiang mai memorial wod


saman
8 rounds for time
13 deadlifts (185/125 lb)
17 wall ball shots (20/14 lb)
400 meter run",for_time
759,"crossfit tidewater hero wod


lt. brad clark
for time
buy-in: 95 double-unders

6 rounds of:
10 single arm dumbbell clean-and-presses (50/35 lb) (alternating)
11 burpees
18 weighted lunges (50/35 lb) (alternating)

cash-out: 95 double-unders",for_time
760,"exclusive fitness philadelphia hero wod


meligonis
for time
1-2-3-4-5-6-7-8-9-10 pull-ups
1-2-3-4-5-6-7-8-9-10 push-ups
2-4-6-8-10-12-14-16-18-20 alternating lunges

1 mile run

10-9-8-7-6-5-4-3-2-1 pull-ups
10-9-8-7-6-5-4-3-2-1 push-ups
20-18-16-14-12-10-8-6-4-2 alternating lunges

wear a weight vest (20/14 lb)",for_time
761,"crossfit kivnon hero wod

looney
7 rounds for time
400 meter run
29 overhead lunges (95/63 lb)

time cap: 40 minutes",for_time
762,"crossfit grit benchmark wod
lucy
5 rounds for time
5 pull-ups
10 burpees
400 meter run",for_time
763,"pete marjamaa
dumbbell run
for time
400 meter run
20 dumbbell clean-and-presses (2x50/35 lb)
400 meter run
20 dumbbell thrusters (2x50/35 lb)
400 meter run
20 dumbbell burpees and presses (2x50/35 lb)
400 meter run",for_time
764,"luke downing
big poppa pump
for time
50-40-30-20-10 reps of:
push-ups
kettlebell ballistic rows (24/16 kg)",for_time
765,"shaun spencer

maradona
for time

buy-in

19 - up downs
77 - lunges

10 reps of the following

m - man makers
a - air squats
r - russian twists
a - air squats
d - deadlift
o - over dumbbell burpee
n - narrow goblet squat
a - air squats

cash-out

19 - plank kick through
86 - mountain climbers ( l&r = 1 rep)

60 second plank",for_time
766,"ncfit full body wod #1

full body #1
amrap in 15 minutes
20 alternating jumping lunges
20 dumbbell sumo deadlifts (2x50/35 lb)
20 dumbbell push presses (2x50/35 lb)",amrap
767,"pete marjamaa
partner v
40 minute amrap
20x wall balls (rx 30/20-int 20/14-scaled 14/10)+16x ttb (sub knees raises)
20x wall balls+12/8x c2b (sub pullups, banded pullups or ring rows)
20x wall balls+8/4x bmu (sub burpee pullups or pullups)
20x wall balls+4/2x rope climbs
20x dumbbell snatches (rx 70/50-int 50/35-scaled 35/20)+16x ttb
20x db snatches+12/8x c2b
20x db snatches+8/4x bmu
20x db snatches+4/2x rope climbs
-one athlete works at a time while the other athlete rests. athlete one completes the odd object movement and the corresponding gymnastics movement. athletes work their way down the list. after completing the final set of db snatches and rope climbs, the athletes start again at the top of the list and continue to work their way through until 40 minutes is up.",amrap
768,"crossfit benchmark wod


dutch vs. speal
for time
10 thrusters (135/95 lb)
50 double-unders
8 thrusters (135/95 lb)
40 double-unders
6 thrusters (135/95 lb)
30 double-unders
4 thrusters (135/95 lb)
20 double-unders
2 thrusters (135/95 lb)
10 double-unders",for_time
769,"assault fitness benchmark wod

30 caliber
for time
30 calorie assault air bike
30 box jumps (24/20 in)
30 kettlebell swings (53/35 lb)
30 jumping pull-ups
30 push presses (43/35 lb)
30 knees-to-elbows
30 wall ball shots (20/14 lb)
30 back extensions
30 burpees
30 lunges
30 calorie assault air bike",for_time
770,"ham plan benchmark wod


progressive dt
5 rounds for time
12 deadlifts
9 hang power cleans
6 push jerks

round 1: 135/95 lb
round 2: 155/105 lb
round 3: 185/125 lb
round 4: 205/145 lb
round 5: 225/155 lb",for_time
771,"2020 crossfit games phase 1 wod #5


nasty nancy
5 rounds for time
500 meter run
15 overhead squats (185/125 lb)
15 bar facing burpees",for_time
772,"crossfit mindfire memorial wod

renee
amrap (in a team of 3) in 31 minutes
29 wall ball shots (20/14 lb)
29 overhead squats (95/65 lb)
29 hang squat clean-and-jerks (95/65 lb)
29 calorie bike
29 hang power snatches (95/65 lb)

each partner must perform a 1,991 meter row at some point during the wod.",amrap
773,"memorial wod for mahsa amini

mahsa
22 rounds for time (with a partner)
13 wall ball shots (9/7 kg)
7 devil presses (2x22.5/15 kg)
9 box jump overs (60/45 cm)",for_time
774,"555 fitness hero wod

louis modafferi
for time
800 meter run
50 box jumps (24/20 in)
100 kettlebell swings (24/16 kg)
150 double-unders
800 meter run",for_time
775,"555 fitness hero wod

adam rand
emom for 15 minutes
from 0:00-5:00, every minute on the minute of:
5 thrusters (115/85 lb)

from 5:00-10:00, every minute on the minute of:
3 thrusters (135/95 lb)

from 10:00-15:00, every minute on the minute of:
1 thruster (165/115 lb)",emom
776,"grizz phys hero wod


the thirteen
for time
13 dumbbell devil presses (2x22.5/15 kg)
12 dumbbell box step-ups (2x22.5/15 kg)
11 dumbbell front rack lunges (2x22.5/15 kg)
10 calorie row
9 v-ups
8 power snatches (45/30 kg)
7 knees-to-elbows
6 pull-ups
5 thrusters (45/30 kg)
4 hand release push-ups
3 burpee box jump overs (24/20 in)
2 deadlifts (45/30 kg)
1 bear complex (45/30 kg)

1 bear complex consists of unbroken 1 power clean, 1 front squat, 1 push press, 1 back squat, 1 push press.",for_time
777,"taco fleur

duo brutus
amrap in 35 minutes
part a: amrap in 4 minutes
1 left single-arm kettlebell swing (24/16 kg)
1 right single-arm kettlebell swing (24/16 kg)
1 swing clean

rest 2 minutes

part b: amrap in 6 minutes
ground-to-overheads (24/16 kg)

rest 3 minutes

part c: amrap in 20 minutes
max racked deadlifts (2 x 40/32 kg)
suitcase carry (1 x 32/24 kg)

for parts a and b: partners work independently. for part c: partners share the work.",amrap
778,"luke downing
air burpees
for time
20-18-16-14-12-10-8-6-4-2 reps of:
calorie air bike
burpee pull-ups",for_time
779,"juan jimenez

abs crusher
10 rounds for time:
5 toes to bar;
10 burpee box jump @ 24"";
5 toes to bar;
10 ghd sit-ups;",for_time
780,"hyrox workout of the week
nelson
emom for 30 minutes
minute 1: 15 wall ball shots (20/14 lb)
minute 2: 10 burpee broad jumps
minute 3: 15 calorie ski erg
minute 4: 20 lunges
minute 5: rest

repeat 6x",emom
781,"luke downing

bella
400m run
50 burpees
50 kb alt arm deadlifts
50 air squats

400m run
40 burpees
40 kb alt arm swings
40 air squats

400m run
30 burpees
30 kb alt arm cleans
30 air squats

400m run
20 burpees
20 kb alt arm snatch
20 air squats

400m run
10 burpees
10 kb alt arm devil press
10 air squats",other
782,"hyrox workout of the week
miller
emom for 20 minutes
minute 1: 20/15 calorie row
minute 2: 20/15 wall ball shots (20/14 lb)
minute 3: 20/15 burpees
minute 4: rest

repeat 5x",emom
783,"ham plan wod
michael myers
for time
30 back squats (135/95 lb)
60 ghd sit-ups
200 meter farmer's carry (2x50/35 lb)
20 back squats (135/95 lb)
40 ghd sit-ups
200 meter farmer's carry (2x50/35 lb)
10 back squats (135/95 lb)
20 ghd sit-ups
200 meter farmer's carry (2x50/35 lb)",for_time
784,"memorial wod for hannah clarke and her 3 children

hannah
3 rounds for time
31 wall ball shots (9/6 kg)
19 power cleans (60/40 kg)
2 burpee box jump overs (24/20 in)
20 kettlebell swings (24/16 kg)",for_time
785,"hero wod

spc justin hebert
for time
17 burpees
400 meter run
21 air squats
17 burpees

400 meter run
28 push-ups
17 burpees

400 meter run
26 lunges
17 burpees

400 meter run
21 air squats
17 burpees

400 meter run
28 push-ups
17 burpees

400 meter run
26 lunges
17 burpees

400 meter run
17 burpees
400 meter run",for_time
786,"juan jimenez
lactate tolerance
for time
30 calorie bike
30 thrusters (95/75 lb)",for_time
787,"juan jimenez
the broken thruster hill
for time
2-4-6-8-10-8-6-4-2 reps of:
front squats (205/135 lb)
push presses (205/135 lb)",for_time
788,"top hotel workout #1/5 by josh bridges
hotel workout 1
5 rounds for time
20 air squats
20 pull-ups
20 burpees",for_time
789,"luke downing

iron sheik
5 rounds for time
2 right-arm kettlebell turkish get-ups (24/16 kg)
2 left-arm kettlebell turkish get-ups (24/16 kg)
8 hindu push-ups
24 hindu air squats",for_time
790,"hyrox workout of the week
smith
for time (with a partner)
30-20-10-20-30 reps of:
calorie row
wall ball shots (20/14 lb)
burpees

time cap: 25 minutes",for_time
791,"melt programming

melt programming metcon 01/31/2024
26 minute amrap
ascending ladder
2 wall ball (20/14 lb)
2 bb power clean (155/105 lb)
2 russian kb/db swing (70/53 lb)
2 calories - any machine
then 4, then 6, then 8, etc
go as high as you can in the 26 min amrap",amrap
792,"crossfit benchmark wod


30 muscle-ups
for time
30 muscle-ups",for_time
793,"crossfit endurance benchmark wod

tosh
for time
200 meter run
rest (same time as previous run)
400 meter run
rest (same time as previous run)
600 meter run",for_time
794,"crossfit bastion thanksgiving holiday wod


thanksgiving with the girls
for time
""angie's"" house
20 pull-ups
20 push-ups
20 sit-ups
20 air squats

""helen's"" house
400 meter run
21 kettlebell swings (53/35 lb)
12 pull-ups

""fran's"" house
15 thrusters (95/65 lb)

""nancy's"" house
400 meter run
15 overhead squats (95/65 lb)

""grace & isabel's"" house
20 ground-to-overheads (95/65 lb)

""kelly's"" house
400 meter run
30 box jumps (24/20 in)
30 wall ball shots (20/14 lb)",for_time
795,"crossfit 50211 tribute wod

seriously?!
for total reps in 24 minutes and 30 seconds
complete each movement for 40 seconds, then 20 seconds rest:
battle ropes
sled push (3x25 lb, 2x25 lb)
sledge hammer on tire
tire flip
single-unders
wall ball shots (20/14 lb)
weighted sit-ups (45/35 lb)
alternating dumbbell hang snatches (50/35 lb)
ladders
american kettlebell swings (50/35 lb)

rest 1 minute

then, complete 30 seconds of each movement and 15 second rest.

rest 1 minute

finally, complete 20 seconds of each movement and 10 second rest.",other
796,"crossfit hero wod


sean
10 rounds for time
11 chest-to-bar pull-ups
22 front squats (75/55 lb)",for_time
797,"555 fitness hero wod


ronnie henderson
for time
20 deadlifts (225/135 lb)
500 meter row
10 deadlifts (275/185 lb)
500 meter row
5 deadlifts (315/225 lb)
500 meter row",for_time
798,"brew city crossfit hero wod

irvine
for time
400 meter run
23 push-ups
53 goblet squats (53/35 lb)
400 meter run
23 push-ups
53 kettlebell swings (53/35 lb)
400 meter run",for_time
799,"hero wod for lt brendan looney


bl40
40 rounds for time
5 pull-ups
10 push-ups
15 air squats

buy-out: 3 mile run",for_time
800,"big muddy crossfit wod
protect your baby
for time (with a partner)
800 meter medicine ball run (30/20 lb, together with one med-ball)
30 burpees
30 jumping lunges
30 air squats
30 mountain climbers
3 minute plank hold
800 meter medicine ball run (30/20 lb, together with one med-ball)

one person works while the other partner holds the medicine ball overhead. if the ball touches the ground, then both athletes must perform 10 burpees.",for_time
801,"ben bergeron
chip chip
for time:
100 sit-ups
90 dumbbell suitcase deadlifts (50/35 lb)
80 russian twists (each side)
70 up downs
60 alternating box step-ups (24/20 in)
50 bench dips
40 dumbbell goblet thrusters (50/35 lb)
30 alternating crab kicks
20 inverted burpees
10 wall walks

every 3 minutes, perform:
5 burpees
15 air squats

time cap: 39 minutes",for_time
802,"crossfit north reston st. patrick's day wod

luck of the leprechaun
4 rounds for time
10 wall ball shots (20/14 lb)
15 burpees
20 kettlebell swings (1.5/1 pood)
25 double-unders",for_time
803,"hero wod


holbrook
10 rounds for time
5 thrusters (115/85 lb)
10 pull-ups
100 meter sprint
1 minute rest",for_time
804,"crossfit hero wod


foo
amrap in 20 minutes
7 chest-to-bar pull-ups
77 double-unders
2 squat clean thrusters (170/125 lb)
28 sit-ups

buy-in:
13 bench presses (170/125 lb)",amrap
805,"555 fitness hero wod

michael otten
for time
21-18-15-12-9-6-3 reps of:
back squats (135/95 lb)
wall ball shots (20/14 lb)",for_time
806,"crossfit simi valley hero wod

pongo/navas
amrap in 20 minutes
3 rope climbs
8 shoulder-to-overheads (135/85 lb)
34 calorie row",amrap
807,"pete marjamaa
leg day
60 minute time cap
200 du
100 cal bike
75 wall balls (20/14)
50 cal row
25 burpee box overs (24/20)
50 cal row
75 wall balls
100 cal bike
200 du",other
808,"jamie hagiya
don't miss your shuttle!
3, 6, 9, 12, etc.
clean and jerk 135#/85#
no jump burpee + shuttle run (10 ft)
toes to bar",other
809,"coach creation wod
gut check
for time
100 calorie echo bike
1 mile run
100 bar facing burpees",for_time
810,"beyond strength and endurance
bse wod 2/26/24
amrap 6:

10/8 calorie bike

10 toes to bar

—2 minute rest—

amrap 6:

10 burpees

10 pull-ups",amrap
811,"coach ivan

coach ivan 13/03/24
warm-up

3 rounds for quality:

2 inchworm with push-ups
4 squat to hamstring
6 alternating box step-ups
8 jumping jacks

4 min
skill development: sumo-deadlift high pull
3 sumo deadlifts
3 sumo deadlift shrugs
5 sumo deadlift high-pulls

4 min
skill work: overhead squat
3 reps overhead squat w/2 second pause in bottom
3 reps overhead squat
3 reps squat snatch

4 min
skill development: push jerk
3 jump and land; hands at shoulders
3 jump, punch hands up
5 push jerk

for time time cap 20'
20 thrusters (40/30 kg)
20 sumo deadlift high-pulls (40/30 kg)
20 push jerks (40/30 kg)
20 overhead squats (40/30 kg)
20 front squats (40/30 kg)

4 burpees at the top of each minute",for_time
